X,Y,OBJECTID,TREEID,SITE_NAME,SPECIES,BOTANICAL,OWNER,TYPE,AGE,SPREAD,HEIGHT,TRUNK,LOCATION
-0.96132136235719,53.895248936146864,28343,CYC212-T1,"15 Church  Close, Wheldrake",Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.063800664994809,53.991619637325904,28344,180/1992-T9,"Mill Lodge, Huntington",Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-1.046758595027955,53.988754249493361,28345,CYC322-T8,Arabesque House Monks Cross Drive Huntington 2017,Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-0.952550828391726,53.897842563639905,28346,11/1993-T3,"Fernby, Church Lane, Wheldrake,",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.051908120738896,53.97297674373953,28347,CYC367-T3,79 - 85 Stockton Lane TPO,Spruce,Picea,Private,Single tree,0,.00,.00,0,Spruce
-1.073780189980589,54.007292999298919,28348,60/1983-T23,"Melander Gardens, Haxby",Maple,Acer Platanoides,Private,Single tree,0,.00,.00,0,Maple
-1.122157067641518,53.988365533686938,28349,1981/25-T7,"Ings Lane Farm, Rawcliffe",Horse Chestnut,Aesculus Hippocastanum,Private,Single tree,0,.00,.00,0,Horse Chestnut
-1.073944409049169,53.938006191398692,28350,CYC158-T6,"Connaught Court, St Oswald’s Road, Fulford, York",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-1.018939644714122,54.045331191182186,28351,CYC285-T32,"Fields West of Cow Slip Hill, Strenshall, York",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.089923904607759,54.018311829425549,28352,U08248,"Mill Lane, Wigginton, York",Copper Beech,Fagus Sylvatica 'purpurea',Highways,Single tree,0,17.00,16.00,0,22
-1.055694511742376,53.950745578766607,28353,TPO52-T8,"Hillcroft, Garrow Hill (University Roa",Pine,Pinus Spp,Private,Single tree,0,.00,.00,0,Pine
-1.019069256350689,54.045664843296386,28354,CYC285-T34,"Fields West of Cow Slip Hill, Strenshall, York",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.019285421372351,54.04621493827365,28355,CYC285-T39,"Fields West of Cow Slip Hill, Strenshall, York",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.089307256168252,53.96291567955285,28356,TPO15-T7,St Mary's Lane,Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.080532279470328,53.952960806274767,28357,CYC271-T13,"1-5 Cherry Hill House, Cherry Hill Lane",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.085173996975146,53.941427219114928,28358,CYC85-T12,"Ashcroft Hotel, 294 Bishopthorpe Road, York",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-1.176608009500813,53.924344299991667,28359,3/1975-T109,Askham Richard,Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.049621987595769,53.945025527055513,28360,7/1986-T4,"The Garden House, Heslington",Cedar,Cedrus,Private,Single tree,0,.00,.00,0,Cedar
-1.147982769424217,53.988281721742062,28361,CYC117-T2,"Saxdan Lodge,, Main Street,, Nether Poppleton, Yor",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.073733219094103,54.007346571743838,28362,60/1983-T25,"Melander Gardens, Haxby",Walnut,Juglans Nigra,Private,Single tree,0,.00,.00,0,Walnut
-1.081003470769381,53.953018346482942,28363,CYC271-T5,"1-5 Cherry Hill House, Cherry Hill Lane",Sorbus,Sorbus,Private,Single tree,0,.00,.00,0,Sorbus
-0.97837993075591,53.966572557102296,28364,CYC357-T1,"18 Garden Flats Lane, Dunnington, York",Sycamore,Acer Pseudoplatanus,Highways,Single tree,0,12.00,15.00,50,Front of 18
-1.128369163968668,53.912174162014409,28365,CYC184-T1,"Contractor’s Yard, Drome Road",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.103870575115289,53.89513011335012,28366,21/1992-T3,"Manor Guest House, Acaster Malbis",Yew,Taxus Baccata,Private,Single tree,0,.00,.00,0,Yew
-1.013945771836093,53.956208178092631,28367,CYC136-T8,"Grimston Lodge, Grimston Bar, York",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.05034671735067,53.972816722501115,28368,TPO62-T15,Stockton Lane/Greenfield Park Drive,Evergreen Oak,Quercus Ilex,Private,Single tree,0,.00,.00,0,Evergreen Oak
-1.145317318635849,53.988092004520908,28369,14/1996-T5,"Crosby Homes (Yorkshire) Ltd, Harewood Y, Harewood",Horse Chestnut,Aesculus Hippocastanum,Private,Single tree,0,.00,.00,0,Horse Chestnut
-1.039319763523595,53.95503841764102,28370,CYC226-T12,"20 Carlton Avenue, York, 1,2 & 3 Wolviston
1, 2 &",Silver Birch,Betula Pendula,Private,Single tree,0,.00,.00,0,Birch
-1.112264032365985,53.979456614441091,28371,46/67-T64,"Shipton Road, Clifton",Lombardy Poplar,Populus Nigra 'italica',Private,Single tree,0,.00,.00,0,Lombardy Poplar
-1.194859430161118,53.954896053805598,28372,CYC281-T3,"Fir Tree Cottage, Wetherby Road, Rufforth",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-1.101415860115729,53.939302534089585,28373,TPO22-T6,"Cherry Lane, Tadcaster Road",Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-1.111449014650482,53.932464526021967,28374,CYC149-T1,"187 Tadcaster Road, Dringhouses, York",Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-1.071650669934332,53.935423336839001,28375,CYC266-T10,"Electricity sub-station, Elliot Court, York",Prunus,Prunus,Private,Single tree,0,.00,.00,0,Prunus
-1.135971102390291,53.946621506881158,28376,cyc14-T4,"137, 145, 149 Askam Lane",Fir,Abies,Private,Single tree,0,.00,.00,0,Fir
-1.088275673770963,53.901889441381243,28377,2/1980-T5,"Vicarage Lane, Naburn",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.144567476297102,53.983744963752983,28378,cyc9-T1,"23 Nursery Road, Upper Poppleton",Monkey Puzzle,Auraucaria Araucana,Private,Single tree,0,.00,.00,0,Monkey Puzzle
-1.121623984386329,53.933222543118056,28379,cyc23-T1,"83 Moor Lane, Dringhouses, York,",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.082805855012216,54.013924209637366,28380,64/1984-T3,"Kirkcroft/Lockery Croft, Wigginton",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.051392773815063,53.972411485125328,28381,TPO62-T1,Stockton Lane/Greenfield Park Drive,Willow,Salix,Private,Single tree,0,.00,.00,0,Willow
-1.108150460937577,53.939936300875921,28382,TPO50-T29,Tadcaster Road/St Helen's Road,Acer,Acer,Private,Single tree,0,.00,.00,0,Acer
-1.154175428867233,53.986033260538811,28383,1/1970-T80,Nether & Upper Poppleton,Maple,Acer Platanoides,Private,Single tree,0,.00,.00,0,Maple
-1.075391955613987,53.949020066408835,28384,cyc13-T1,"Armitage / Betts, 23/25 Grange Garth",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.087657748815331,53.901606082189474,28385,2/1980-T15,"Vicarage Lane, Naburn",Poplar,Populus,Private,Single tree,0,.00,.00,0,Poplar
-1.04946745987935,53.943109610585225,28386,CYC260-T2,"Holmfield Lane,/Spring Barn, Main St, Heslington",Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.102561347056216,53.918582109466499,28387,1/1989-T1,"33 Bridge Street, Bishopthorpe YO2  1RR",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.049786453661625,53.910966764684595,28388,13/1989-T7,"Grove Cottage, Deighton",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-1.050445179675954,54.004692873240749,28389,CYC134-T6,"Fire Station, Strensall Road, York,",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.080499272564041,53.919125354911024,28390,7/1987-T13,"Fulford/Naburn Hospitals, Naburn Lane, Fulford,",Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-1.050160680183214,53.943447693550553,28391,7/1989-T3,"'Dalham House', Heslington Lane, Heslington,",Horse Chestnut,Aesculus Hippocastanum,Private,Single tree,0,.00,.00,0,Chestnut
-0.974621402173711,53.965542379214924,28392,9/1979-T9,"Kendal Close/ Water Lane, Dunnington YO1  5PG",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.137970822708468,53.918365083475294,28393,2/1972-T45,"9 Station Road/25 Main Street, Copmanthorpe",Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.045928011998748,53.892544189758496,28394,20/1990-T3,"Holly House, Deighton",Horse Chestnut,Aesculus Hippocastanum,Private,Single tree,0,.00,.00,0,Chestnut
-1.095111303967069,53.966618098850503,28395,TPO14-T2,"The Avenue, Clifton",Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-1.102875527569758,53.945120425480653,28396,CYC64-T2,"292 Tadcaster Road, , York,",Holly,Ilex Aquifolium,Private,Single tree,0,.00,.00,0,Holly
-1.066173246514807,53.993984247157108,28397,186A/1994-T212,"Playing Field, New Earswick",Maple,Acer Platanoides,Private,Single tree,0,.00,.00,0,Maple
-1.105184077318843,53.963326398704929,28398,TPO68-T1,Albany Street,Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.03973113821019,54.018693652172729,28399,cyc66-T9,"Towthorpe Moor Lane, Strensall",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.102693669668615,53.945074121527639,28400,CYC64-T4,"292 Tadcaster Road, , York,",Yew,Taxus Baccata,Private,Single tree,0,.00,.00,0,Yew
-0.971012140325897,53.977143545549374,28401,188/1992-T5,"Manor Farm, Holtby",Poplar,Populus,Private,Single tree,0,.00,.00,0,Poplar
-1.099232153791989,53.96640635688108,28402,TPO47-T22,"St Hilda's Garth, Ousecliffe Gardens, Clifton,",Horse Chestnut,Aesculus Hippocastanum,Private,Single tree,0,.00,.00,0,Chestnut
-1.088874357751162,53.942808479955843,28403, ,Racecourse overflow field off Campleshon Road,Lombardy Poplar,Populus Nigra 'italica',Private,Single tree,0,3.00,24.00,70,Adjacent track edge
-1.063975895424647,53.991288405746609,28404,180/1992-T49,"Mill Lodge, Huntington",Norway Maple,Acer Platanoides,Private,Single tree,0,.00,.00,0,Norway Maple
-1.034908094839719,54.036471354670937,28405,cyc53-T36,"22 Princess Road, Strensall, York,",Apple,Malus Domestica,Private,Single tree,0,.00,.00,0,Apple
-1.088863004479768,53.94274214384987,28406, ,Racecourse overflow field off Campleshon Road,Lombardy Poplar,Populus Nigra 'italica',Private,Single tree,0,3.00,24.00,70,Adjacent track edge
-1.069476476260127,53.981308277493248,28407,185A/1993-T6,"Bio Rad Works, Haxby Road, New Earswick,",Silver Birch,Betula Pendula,Private,Single tree,0,.00,.00,0,Birch
-0.930259215887237,53.919624907520188,28408,4/1975-T15,"Dromey, Wormald A&G Simpson, Haxby,",Holly,Ilex Aquifolium,Private,Single tree,0,.00,.00,0,Holly
-1.071844046955551,53.948893825944907,28409,CYC147-T1,"1-4 Kensal Rise,, Cemetery Road, Fishergate, York",Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-1.137573659185931,53.94296717597706,25410,U01603,"Foxwood Lane, York",Ash,Fraxinus Excelsior,Highways,Single tree,0,7.00,15.00,0,12
-1.136584345588166,53.943630566600852,25411,U01554,"Otterwood Lane, York",Cherry,Cherry,Highways,Single tree,0,7.00,10.00,0,22
-0.934601807208167,53.920390298688552,25412,U06029,"The Green, Elvington",Horse Chestnut,Aesculus Hippocastanum,Parish Council,Single tree,0,.00,17.00,0, 
-1.133729546970951,53.93645953215524,25413,16720,Acomb Wood,Oak,Quercus robur,Leisure,Single tree,0,12.00,22.00,0,118 Ib
-1.128671792426564,53.94340857222015,25414,19993,"Maplewood Paddock, York",Bastard Service Tree,Sorbus x thuringiaca 'fastigiata',Highways,Single tree,0,4.00,6.00,0,2
-1.05045124037953,53.966475803917284,25415,16291,"Heworth Holme Open Space, Bad Bargain Lane",Ash,Fraxinus Excelsior,Leisure,Single tree,0,16.00,22.00,70,Close to Burnholme Dr. entrance
-1.13868562309578,53.943352696701758,25416,U01605,"Foxwood Lane, York",Ash,Fraxinus Excelsior,Highways,Single tree,0,11.00,18.00,0, 
-0.934834644393324,53.920528372338289,25417,U06031,"The Green, Elvington",Horse Chestnut,Aesculus Hippocastanum,Parish Council,Single tree,0,4.00,6.00,0, 
-1.075101952275047,53.942842288020017,25418,CYC118-T4,"Fulford Cross School,, Fulford Cross, York,",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-1.154629223321573,53.985150494380825,25419,1/1970-T14,Nether & Upper Poppleton,Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.107040884997938,53.90225636775633,25420,10/1988-T2,"Darling Lane/Mill Lane, Acaster Malbis",Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.106484040311559,53.921721610863607,25421,7/1991-T6,"9/10 Newlands Road, Bishopthorpe",Norway Maple,Acer Platanoides,Private,Single tree,0,.00,.00,0,Norway Maple
-1.152818988950539,53.986733840012818,25422,1/1970-T29,Nether & Upper Poppleton,Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.134480919863981,53.914079124790753,25423,2/1972-T21,"9 Station Road/25 Main Street, Copmanthorpe",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.089570348903976,53.969030267820983,25424,TPO25-T14,"Burton Croft, (Burton Stone Lane) York",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.12221440948851,53.965326968875566,25425,CYC106-T34,"Boroughbridge Road,, York",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.106479868013476,53.976096776059215,25426,46/67-T20,"Shipton Road, Clifton",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.112823807513716,53.979667496971494,25427,46/67-T73,"Shipton Road, Clifton",Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-1.083643921680635,53.941721187427383,25428,CYC85-T23,"Ashcroft Hotel, 294 Bishopthorpe Road, York",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.084057556821752,53.960394776511862,25429,TPO28-T2,"The Forecourt of the Judges Lodging, Lendal",London Plane,Platanus X Hispanica,Private,Single tree,0,.00,.00,0,Plane
-1.100914062942411,53.966886387222836,25430,CYC135-T10,"4,5,7 and 8 Government House Road,, Clifton,, York",Horse Chestnut,Aesculus Hippocastanum,Private,Single tree,0,.00,.00,0,Horse Chesnut
-1.107932645075487,53.940205076572425,25431,TPO50-T32,Tadcaster Road/St Helen's Road,Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.080179432523229,53.953065974824227,25432,CYC271-T16,"1-5 Cherry Hill House, Cherry Hill Lane",Acer,Acer,Private,Single tree,0,.00,.00,0,Acer
-1.129143539814775,53.999311075838087,25433,1980/27-T8,"Fairfields Lane, Skelton",Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.089082746886892,53.962725206225237,25434,TPO15-T2,St Mary's Lane,Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-1.096416161755847,53.95140035903502,25435,CYC130-T5,"1,3,4,5,6 & 7  Driffield Terrace",Cedar,Cedrus,Private,Single tree,0,.00,.00,0,Cedar
-1.080500170699151,54.018814613922409,25436,CYC278-T2,"Thornville Farm, Crossmoor Lane, Haxby",Silver Birch,Betula Pendula,Private,Single tree,0,.00,.00,0,Silver Birch
-1.073813699141507,54.007158421564526,25437,60/1983-T19,"Melander Gardens, Haxby",Silver Birch,Betula Pendula,Private,Single tree,0,.00,.00,0,Birch
-1.133254818697124,53.998972241936315,25438,1973/107-T9,"The Vale, Skelton Village",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.029788560549533,54.040565120798099,25439,1980/22-T7,"69 The Village, Strensall",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.04581243496872,53.945031283347504,25440,1/1960-T5,"Hall Park Estate, Heslington",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.076279115578217,53.965226297107577,25441,CYC353-T11,Penleys Grove Street,Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-1.081159012249733,53.952875710069293,25442,CYC271-T11,"1-5 Cherry Hill House, Cherry Hill Lane",Cherry,Cherry,Private,Single tree,0,.00,.00,0,Cherry
-1.047988173572534,53.98531091849398,25443,151/1990-T8,"Jockey Lane, Huntington",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.043569219590896,53.945840447774863,25444,CYC116-T7,"4 Main Street, Heslington, York,",Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-1.133767534413747,53.937508656508179,25445,TPO26-T20,"South of Walker Drive, Foxwood", , ,Private,Single tree,0,.00,.00,0, 
-1.12655623049363,53.96911604528789,25446,TPO23-T8,"33 Millgates, Acomb YO2  6AT",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.074703874164118,53.951190141298369,25447,cyc11-T7,"Fishergate House, Fishergate,, Fulford, York",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.074613445334652,53.951144499040836,25448,cyc11-T9,"Fishergate House, Fishergate,, Fulford, York",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.135315967319765,53.959875706471067,25449,cyc21-T1,Melander Close,Pear,Pyrus,Private,Single tree,0,.00,.00,0,Pear
-1.032795685049174,54.037344298378549,25450,102/1988-T6,"Ditch O.S. Field 2566, (adjacent to railway line),",Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.062889782794685,53.991423767618386,25451,180/1992-T19,"Mill Lodge, Huntington",Corsican Pine,Pinus Nigra,Private,Single tree,0,.00,.00,0,Austrian Pine
-1.130855790353347,53.938332599838375,25452,TPO26-T43,"South of Walker Drive, Foxwood",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.156480828282633,53.977617747052193,25453,cyc31-T7,"The Croft, Hodgson Lane, Upper Poppleton, York Hou",Holly,Ilex Aquifolium,Private,Single tree,0,.00,.00,0,Holly
-1.053909873749567,53.99840059580837,25454,49/67-T6,"9A - 23 North Lane, Huntington",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.076177175749935,53.939003203220096,25455,CYC158-T25,"Connaught Court, St Oswald’s Road, Fulford, York",Pear,Pyrus,Private,Single tree,0,.00,.00,0,Pear
-1.155736074295809,53.97749565947862,25456,cyc31-T19,"The Croft, Hodgson Lane, Upper Poppleton, York Hou",Holly,Ilex Aquifolium,Private,Single tree,0,.00,.00,0,Holly
-1.049333660910261,53.973117758208822,25457,TPO62-T28,Stockton Lane/Greenfield Park Drive,Silver Birch,Betula Pendula,Private,Single tree,0,.00,.00,0,Birch
-1.076210579832899,53.965719632464555,25458,CYC353-T2,Penleys Grove Street,Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-1.067254799386431,53.983816991934269,25459,1971/65A-T6,Huntington Road,Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.072624251949537,53.94340028866003,25460,CYC333-T3,"Aldi Supermarket,",London Plane,Platanus X Hispanica,Private,Single tree,0,.00,.00,0,London Plane
-1.068191208842256,54.013605072087934,25461,1981/36-T7,Ethel Ward Playing Field,Horse Chestnut,Aesculus Hippocastanum,Private,Single tree,0,.00,.00,0,Horse Chestnut
-1.088786038748414,53.941841207302105,25462, ,Racecourse overflow field off Campleshon Road,London Plane,Platanus X Hispanica,Private,Single tree,0,12.00,13.00,0,Adjacent track edge
-1.088848711042165,53.942216440163392,25463, ,Racecourse overflow field off Campleshon Road,London Plane,Platanus X Hispanica,Private,Single tree,0,12.00,13.00,0,Adjacent track edge
-1.090701043708159,53.898851504551331,25464,5/1976-T1,"Naburn Hall, Naburn",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.07264125802441,53.943265582617478,25465,CYC333-T1,"Aldi Supermarket,",London Plane,Platanus X Hispanica,Private,Single tree,0,.00,.00,0,London Plane
-1.108780552334014,53.977615037271491,25466,46/67-T36,"Shipton Road, Clifton",Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.105879773933832,53.921492384423743,25467,7/1991-T3,"9/10 Newlands Road, Bishopthorpe",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.100773965229888,53.953563478870173,25468,CYC277-T4,"English Churches H G, Church Lane, Edward Jenner C",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.108283981614269,53.93873346731209,25469,TPO50-T8,Tadcaster Road/St Helen's Road,Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-0.963754339932595,53.894721612896291,25470,1/1988-T13,"Main Street/Back Lane South, Wheldrake",Horse Chestnut,Aesculus Hippocastanum,Private,Single tree,0,.00,.00,0,Chestnut
-1.00199224557486,53.994655016229459,25471,cyc47-T8,"Stockton Hall Hospital, Stockton-on-the-Forest",Leyland Cypress,Leyland Cypress,Private,Single tree,0,.00,.00,0,Leyland Cypress
-1.110542061719152,53.978679810209883,25472,46/67-T43,"Shipton Road, Clifton",Lombardy Poplar,Populus Nigra 'italica',Private,Single tree,0,.00,.00,0,Lombardy Poplar
-1.132340889948914,53.938106023931425,25473,TPO26-T24,"South of Walker Drive, Foxwood",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.047702619131014,53.965065138121616,25474,TPO20-T24,"Burnholme Social Club, Heworth",Horse Chestnut,Aesculus Hippocastanum,Private,Single tree,0,.00,.00,0,Chestnut
-1.090995045092187,53.917560241090953,25475,4/1987-T3,"Acaster Lane, Bishopthorpe",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.054185833310592,53.966231001233275,25476,TPO16-T9,68 Heworth,Acer,Acer,Private,Single tree,0,.00,.00,0,Acer Var
-1.084021752256606,54.019021276585313,25477,1978/13-T18,"33 The Village, Wigginton",Walnut,Juglans Nigra,Private,Single tree,0,.00,.00,0,Walnut
-1.155828284483872,53.97746035109806,25478,cyc31-T18,"The Croft, Hodgson Lane, Upper Poppleton, York Hou",Holly,Ilex Aquifolium,Private,Single tree,0,.00,.00,0,Holly
-1.182518865847421,53.953095806893444,25479,24/1994-T4,Rufforth Airfield,Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.126763976545436,53.93802425948914,25480,TPO29-T10,"Burnholme Social Club, Heworth",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.099890255520138,53.96699558026269,25481,CYC135-T12,"4,5,7 and 8 Government House Road,, Clifton,, York",Cherry,Cherry,Private,Single tree,0,.00,.00,0,Cherry
-1.035135246061208,54.036554078971953,25482,cyc53-T31,"22 Princess Road, Strensall, York,",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.096179553454864,53.951065981488441,25483,CYC130-T7,"1,3,4,5,6 & 7  Driffield Terrace", , ,Private,Single tree,0,.00,.00,0,Purple Plum
-1.070412872673993,53.993780519601735,25484,CYC326-T2,"Hawthorn Terrace, New Earswick, York, Yo32 4aw",Hawthorn,Crataegus Monogyna,Private,Single tree,0,.00,.00,0,Hawthorn
-1.135682363860434,53.946583473339011,25485,cyc14-T6,"137, 145, 149 Askam Lane",Pine,Pinus Spp,Private,Single tree,0,.00,.00,0,Pine
-1.065453611527583,53.996145023414144,25486,186A/1994-T40,"Playing Field, New Earswick",Hawthorn,Crataegus Monogyna,Private,Single tree,0,.00,.00,0,Hawthorn
-1.083608884973577,54.019054086460777,25487,51/1983-T1,"33A The Village, Wigginton",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.005531741233906,53.960714320118129,25488,67/1970-T6,"Murton Lane, Murton",Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.05022223019764,53.943421212712572,25489,7/1989-T2,"'Dalham House', Heslington Lane, Heslington,",Horse Chestnut,Aesculus Hippocastanum,Private,Single tree,0,.00,.00,0,Chestnut
-1.119960863788487,53.96447449908429,25490,CYC106-T7,"Boroughbridge Road,, York",Alder,Alnus Glutinosa,Private,Single tree,0,.00,.00,0,Alder
-1.074842771028592,53.942849281270831,25491,CYC118-T5,"Fulford Cross School,, Fulford Cross, York,",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.135621423326216,53.914150263807606,25492,2/1972-T19,"9 Station Road/25 Main Street, Copmanthorpe",Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.088854662815169,53.942425752594119,25493, ,Racecourse overflow field off Campleshon Road,Sycamore,Acer Pseudoplatanus,Private,Single tree,0,7.00,11.00,56,Adjacent track edge
-1.181638264003541,53.924900050081696,25494,3/1975-T73,Askham Richard,Weeping Ash,Fraxinus Excelsior 'pendula',Private,Single tree,0,.00,.00,0,Weeping Ash
-1.084332324172288,54.01878093840152,25495,1978/13-T14,"33 The Village, Wigginton",Holly,Ilex Aquifolium,Private,Single tree,0,.00,.00,0,Holly
-1.088800592952004,53.941935434057889,25496, ,Racecourse overflow field off Campleshon Road,Unknown,Unknown,Private,Single tree,0,.75,3.00,5,Adjacent track edge
-1.090005752479386,53.886018624505581,25497,cyc46-T42,"Bell Hall, Naburn",Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-1.089400315071781,53.969136848615108,25498,TPO25-T15,"Burton Croft, (Burton Stone Lane) York",Hawthorn,Crataegus Monogyna,Private,Single tree,0,.00,.00,0,Hawthorn
-1.039286060787,54.018797965240985,25499,cyc66-T16,"Towthorpe Moor Lane, Strensall",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.069527890526153,53.935877583774825,25500,8/1986-T4,"Rear grounds of Fulford House, Fulford",Yew,Taxus Baccata,Private,Single tree,0,.00,.00,0,Yew
-1.10095186130051,53.967255223116943,25501,CYC135-T8,"4,5,7 and 8 Government House Road,, Clifton,, York",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.099447205802987,53.954308626710031,25502,CYC159-T1,"120 Holgate Road, York",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.13086607589075,53.994990829613847,25503,125/1989-T16,"Ambulance Service Trust, Fairfields,, Shipton Road",Yew,Taxus Baccata,Private,Single tree,0,.00,.00,0,Yew
-1.079584949922126,53.920538641759158,25504,7/1987-T15,"Fulford/Naburn Hospitals, Naburn Lane, Fulford,",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-0.9626521877966,53.926309462543308,25505,CYC145-T3,"Elvington Industrial Estate/ Brinkworh, Halifax Wa",Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.070608547067853,53.938663602781148,25506,25/1986-T1,"3 & 5 Main Street, Fulford",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
